2025-07-09 15:08:50,504 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2096, -14312, -7148, 2020, -656, 261, 203]
2025-07-09 15:08:50,605 - INFO - [SUCCESS] Read values: [3092, 2916, 2972, 2434, 1104, -14536, -7336, 2012, -679, 284, 189]
2025-07-09 15:08:50,706 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14340, -7168, 1860, -658, 214, 257]
2025-07-09 15:08:50,807 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14268, -7128, 1852, -692, 251, 215]
2025-07-09 15:08:50,909 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14428, -7204, 1796, -712, 282, 277]
2025-07-09 15:08:51,011 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14300, -7216, 1864, -682, 227, 284]
2025-07-09 15:08:51,113 - INFO - [SUCCESS] Read values: [0, 0, 0, 190, 164, -14296, -7208, 1856, -631, 224, 174]
2025-07-09 15:08:51,217 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 944, -14372, -7060, 1916, -484, 281, 88]
2025-07-09 15:08:51,219 - INFO - Logged 100 rows to CSV and MongoDB.
2025-07-09 15:08:51,320 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1520, -14372, -7144, 1820, -708, 457, -76]
2025-07-09 15:08:51,422 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1840, -14244, -7284, 2056, -750, 313, 469]
2025-07-09 15:08:51,523 - INFO - [SUCCESS] Read values: [3341, 3124, 3152, 2550, 1148, -14268, -7132, 1992, -657, 236, 265]
2025-07-09 15:08:51,623 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14256, -7184, 1752, -633, 207, 148]
2025-07-09 15:08:51,726 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14376, -7180, 1900, -603, 194, 131]
2025-07-09 15:08:51,828 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14432, -7244, 1844, -662, 234, 174]
2025-07-09 15:08:51,929 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14376, -7240, 1972, -650, 215, 188]
2025-07-09 15:08:52,032 - INFO - [SUCCESS] Read values: [0, 0, 17, 264, 180, -14292, -7224, 1904, -595, 213, 59]
2025-07-09 15:08:52,135 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 938, -14276, -7180, 1932, -639, 218, 226]
2025-07-09 15:08:52,237 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1520, -14336, -7184, 1696, -688, 253, 197]
2025-07-09 15:08:52,240 - INFO - Logged 110 rows to CSV and MongoDB.
2025-07-09 15:08:52,339 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1837, -14296, -7116, 1808, -677, 245, 247]
2025-07-09 15:08:52,441 - INFO - [SUCCESS] Read values: [3172, 3011, 3142, 2453, 1126, -14216, -7204, 1980, -669, 210, 180]
2025-07-09 15:08:52,541 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14344, -7160, 1808, -659, 259, 160]
2025-07-09 15:08:52,643 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14332, -7056, 1768, -666, 292, 124]
2025-07-09 15:08:52,746 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14484, -7140, 1688, -633, 226, 173]
2025-07-09 15:08:52,847 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14256, -7176, 1856, -583, 184, 105]
2025-07-09 15:08:52,950 - INFO - [SUCCESS] Read values: [82, 13, 60, 243, 174, -14408, -7080, 1888, -626, 180, 92]
2025-07-09 15:08:53,053 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 932, -14496, -7132, 1920, -690, 222, 278]
2025-07-09 15:08:53,155 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1673, -14380, -7156, 1776, -709, 315, 237]
2025-07-09 15:08:53,257 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1931, -14332, -7136, 2024, -667, 291, 250]
2025-07-09 15:08:53,259 - INFO - Logged 120 rows to CSV and MongoDB.
2025-07-09 15:08:53,359 - INFO - [SUCCESS] Read values: [3111, 2960, 2873, 2176, 1232, -14308, -7196, 2036, -664, 225, 244]
2025-07-09 15:08:53,459 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14456, -7188, 1844, -655, 210, 174]
2025-07-09 15:08:53,561 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14308, -7188, 1748, -675, 289, 208]
2025-07-09 15:08:53,663 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14216, -7224, 1936, -668, 263, 150]
2025-07-09 15:08:53,765 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14200, -7272, 1828, -637, 237, 91]
2025-07-09 15:08:53,869 - INFO - [SUCCESS] Read values: [581, 419, 430, 761, 283, -14416, -7204, 1908, -637, 199, 116]
2025-07-09 15:08:53,971 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 965, -14412, -7160, 1904, -664, 209, 137]
2025-07-09 15:08:54,074 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1680, -14288, -7220, 1824, -656, 274, 207]
2025-07-09 15:08:54,176 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2078, -14388, -7112, 1812, -662, 249, 191]
2025-07-09 15:08:54,277 - INFO - [SUCCESS] Read values: [3851, 3563, 3520, 2910, 1415, -14316, -7160, 1756, -625, 164, 250]
2025-07-09 15:08:54,279 - INFO - Logged 130 rows to CSV and MongoDB.
2025-07-09 15:08:54,377 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14348, -7220, 1892, -686, 202, 299]
2025-07-09 15:08:54,479 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14324, -7240, 1824, -683, 265, 308]
2025-07-09 15:08:54,581 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14348, -7232, 1800, -676, 277, 226]
2025-07-09 15:08:54,683 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14356, -7324, 1816, -620, 240, 141]
2025-07-09 15:08:54,786 - INFO - [SUCCESS] Read values: [404, 256, 297, 576, 225, -14384, -7268, 1720, -642, 283, 76]
2025-07-09 15:08:54,889 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 931, -14252, -7292, 1840, -698, 245, 214]
2025-07-09 15:08:54,992 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1647, -14368, -7224, 1824, -661, 281, 201]
2025-07-09 15:08:55,094 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2095, -14264, -7180, 1756, -625, 214, 120]
2025-07-09 15:08:55,195 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1655, -14340, -7192, 1852, -614, 181, 142]
2025-07-09 15:08:55,296 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14320, -7204, 1896, -675, 238, 179]
2025-07-09 15:08:55,297 - INFO - Logged 140 rows to CSV and MongoDB.
2025-07-09 15:08:55,397 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14260, -7128, 1852, -687, 274, 271]
2025-07-09 15:08:55,500 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14480, -7260, 1900, -684, 256, 242]
2025-07-09 15:08:55,602 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14392, -7248, 1756, -633, 220, 187]
2025-07-09 15:08:55,705 - INFO - [SUCCESS] Read values: [101, 101, 102, 270, 174, -14348, -7128, 1960, -676, 240, 225]
2025-07-09 15:08:55,807 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 915, -14272, -7148, 1800, -674, 281, 247]
2025-07-09 15:08:55,909 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1591, -14216, -7108, 1792, -644, 297, 115]
2025-07-09 15:08:56,011 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2080, -14356, -7192, 1920, -605, 219, 128]
2025-07-09 15:08:56,113 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1814, -14296, -7208, 2024, -621, 221, 96]
2025-07-09 15:08:56,213 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 5, -14460, -7172, 1980, -647, 189, 204]
2025-07-09 15:08:56,316 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14316, -7284, 1732, -640, 244, 232]
2025-07-09 15:08:56,318 - INFO - Logged 150 rows to CSV and MongoDB.
2025-07-09 15:08:56,417 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14432, -7268, 1700, -617, 184, 208]
2025-07-09 15:08:56,519 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14400, -7284, 1924, -672, 228, 88]
2025-07-09 15:08:56,622 - INFO - [SUCCESS] Read values: [0, 0, 0, 45, 132, -14424, -7268, 1980, -713, 284, 223]
2025-07-09 15:08:56,725 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 900, -14432, -7196, 1904, -711, 276, 300]
2025-07-09 15:08:56,827 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1523, -14204, -7196, 1892, -687, 245, 213]
2025-07-09 15:08:56,929 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 2069, -14272, -7276, 1844, -644, 77, 334]
2025-07-09 15:08:57,031 - INFO - [SUCCESS] Read values: [4095, 4095, 4095, 4095, 1875, -14328, -7240, 1884, -699, 336, 50]
2025-07-09 15:08:57,131 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 82, -14352, -7128, 1928, -696, 352, 75]
2025-07-09 15:08:57,233 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -14312, -7168, 1860, -660, 263, 102]
