session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.105,-0.118,-1.0,-0.976,-0.161,-2.703
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.106,-0.122,-1.0,0.813,0.204,1.318
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.109,-0.12,-1.0,-0.274,-0.077,-1.333
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.104,-0.122,-1.0,0.543,0.178,-0.883
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.102,-0.123,-1.0,0.233,0.496,1.047
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.103,-0.123,-1.0,-0.451,-0.11,-2.536
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.104,-0.125,-1.0,0.54,0.247,1.486
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.107,-0.123,-1.0,-0.685,0.553,-2.311
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.101,-0.128,-1.0,0.591,0.208,0.758
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.102,-0.121,-1.0,0.335,0.542,0.613
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.1,-0.121,-1.0,0.738,-0.112,-2.155
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.098,-0.121,-1.0,0.536,0.659,1.877
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.098,-0.117,-1.0,-1.463,0.421,-3.414
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.098,-0.118,-1.0,0.92,-0.235,-1.127
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.096,-0.128,-1.0,-0.688,0.241,-0.011
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.098,-0.135,-1.0,0.041,-1.45,-1.792
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.1,-0.144,-1.0,-0.817,-0.443,1.466
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.11,-0.152,-1.0,-0.262,0.036,-1.039
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.116,-0.16,-1.0,0.242,-0.046,0.908
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.126,-0.165,-1.0,0.384,-0.408,-0.853
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.131,-0.172,-1.0,0.425,0.901,0.048
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.136,-0.173,-1.0,-0.209,1.083,0.18
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.138,-0.176,-1.0,0.557,-0.023,-1.846
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.138,-0.176,-1.0,-0.209,1.078,1.168
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.141,-0.172,-1.0,-0.08,-0.096,-2.847
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.14,-0.171,-1.0,0.934,2.128,1.344
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.134,-0.155,-1.0,1.077,0.509,-1.463
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.12,-0.143,-1.0,-0.085,0.369,-0.687
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.112,-0.13,-1.0,-0.392,0.449,0.821
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.106,-0.119,-1.0,-0.176,0.273,-0.44
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.101,-0.112,-1.0,0.287,-0.765,-1.053
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.096,-0.108,-1.0,0.388,-0.116,-0.066
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.091,-0.107,-1.0,0.35,0.214,-0.409
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.086,-0.107,-1.0,-0.072,0.058,-0.638
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.082,-0.109,-1.0,0.149,0.055,0.007
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.079,-0.109,-1.0,0.384,0.203,-0.042
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.078,-0.109,-1.0,-0.13,0.237,-0.659
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.109,-1.0,-0.105,0.246,-0.77
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.111,-1.0,-0.082,0.036,-0.655
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.113,-1.0,0.193,0.03,-0.356
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.115,-1.0,0.303,0.016,0.076
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.074,-0.116,-1.0,0.722,-0.139,0.823
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.071,-0.116,-1.0,0.448,0.049,-0.382
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.067,-0.116,-1.0,-0.249,0.128,-0.628
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.066,-0.115,-1.0,-0.161,0.353,-0.402
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.066,-0.113,-1.0,-0.134,0.352,-0.928
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.067,-0.111,-1.0,0.179,0.297,-0.36
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.067,-0.11,-1.0,0.377,0.044,-0.032
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.067,-0.11,-1.0,0.144,0.04,-0.338
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.067,-0.111,-1.0,0.609,0.004,0.322
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.066,-0.111,-1.0,0.346,0.023,-0.259
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.064,-0.111,-1.0,-0.234,0.167,-0.676
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.062,-0.111,-1.0,-0.285,0.169,-0.88
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.062,-0.111,-1.0,-0.061,0.092,-0.758
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.061,-0.112,-1.0,0.36,0.19,0.05
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.06,-0.112,-1.0,0.126,0.167,-0.021
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.059,-0.112,-1.0,0.36,0.161,0.047
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.058,-0.111,-1.0,0.082,0.102,-0.466
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.057,-0.111,-1.0,0.169,0.171,-0.319
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.056,-0.11,-1.0,-0.022,-0.051,-0.831
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.056,-0.11,-1.0,0.056,0.159,-0.419
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.056,-0.109,-1.0,0.262,0.21,-0.054
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.056,-0.109,-1.0,0.356,0.177,-0.016
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.055,-0.109,-1.0,0.312,0.137,0.138
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.054,-0.109,-1.0,-0.024,0.17,-0.662
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.054,-0.108,-1.0,-0.08,0.189,-0.592
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.053,-0.106,-1.0,0.107,0.219,-0.321
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.053,-0.107,-1.0,-0.032,0.026,-0.705
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.054,-0.107,-1.0,0.215,0.138,-0.045
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.054,-0.107,-1.0,0.346,0.007,0.01
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.054,-0.107,-1.0,0.183,0.143,-0.173
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.053,-0.107,-1.0,0.104,0.311,0.004
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.053,-0.107,-1.0,0.072,-0.089,-0.772
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.05,-0.108,-1.0,-0.392,0.463,0.593
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.054,-0.111,-1.0,-0.634,0.155,0.916
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.055,-0.119,-1.0,1.103,-0.776,-0.803
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.058,-0.128,-1.0,0.102,-0.193,0.83
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.061,-0.134,-1.0,0.012,-0.192,0.085
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.071,-0.141,-1.0,-1.525,1.085,0.108
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.081,-0.141,-1.0,-0.255,0.283,-0.991
gesture1,Hello,0.0,0.0,0.0,0.0,29.149,-0.093,-0.146,-1.0,1.443,0.028,0.444
gesture1,Hello,0.0,0.0,0.0,0.0,22.892,-0.096,-0.141,-1.0,0.2,-0.265,-2.312
gesture1,Hello,0.0,0.0,0.0,0.0,16.553,-0.092,-0.124,-1.0,1.004,0.15,0.977
gesture1,Hello,0.0,0.0,0.0,0.0,11.47,-0.091,-0.115,-1.0,0.089,0.72,-0.122
gesture1,Hello,0.0,0.0,0.0,0.0,7.277,-0.091,-0.111,-1.0,-0.951,0.612,-1.891
gesture1,Hello,0.0,0.0,0.0,0.0,3.713,-0.087,-0.111,-1.0,1.41,0.489,-0.13
gesture1,Hello,0.0,0.0,0.0,0.0,2.633,-0.086,-0.104,-1.0,-0.894,0.322,-0.973
gesture1,Hello,0.0,0.0,0.0,0.0,1.868,-0.081,-0.099,-1.0,1.154,0.309,0.418
gesture1,Hello,0.0,0.0,0.0,0.0,1.326,-0.076,-0.091,-1.0,-1.563,0.632,-1.333
gesture1,Hello,0.0,0.0,0.0,0.0,0.941,-0.068,-0.082,-1.0,1.021,0.184,0.979
gesture1,Hello,0.0,0.0,0.0,0.0,0.669,-0.063,-0.076,-1.0,-0.199,0.437,-0.473
gesture1,Hello,0.0,0.0,0.0,0.0,0.475,-0.053,-0.068,-1.0,0.687,0.258,1.878
gesture1,Hello,0.0,0.0,0.0,0.0,0.338,-0.047,-0.06,-1.0,0.84,0.275,0.089
gesture1,Hello,0.0,0.0,0.0,0.0,0.24,-0.044,-0.056,-1.0,-1.019,-0.302,0.246
gesture1,Hello,0.0,0.0,0.0,0.0,0.171,-0.049,-0.049,-1.0,-0.516,0.187,-0.278
gesture1,Hello,0.0,0.0,0.0,0.0,0.122,-0.056,-0.049,-1.0,-1.035,0.425,-0.651
gesture1,Hello,0.0,0.0,0.0,0.0,0.087,-0.066,-0.043,-1.0,0.095,0.318,-0.144
gesture1,Hello,0.0,0.0,0.0,0.0,0.062,-0.073,-0.043,-1.0,-0.871,0.575,-0.531
gesture1,Hello,0.0,0.0,0.0,0.0,0.044,-0.081,-0.036,-1.0,-0.008,0.677,0.26
gesture1,Hello,0.0,0.0,0.0,0.0,0.031,-0.087,-0.032,-1.0,-0.568,-0.595,-1.358
gesture1,Hello,0.0,0.0,0.0,0.0,0.022,-0.093,-0.038,-1.0,-0.155,-0.003,0.098
gesture1,Hello,0.0,0.0,0.0,0.0,0.016,-0.099,-0.048,-1.0,-0.297,-1.787,-2.432
gesture1,Hello,0.0,0.0,0.0,0.0,0.011,-0.105,-0.065,-1.0,0.038,-0.482,1.085
gesture1,Hello,0.0,0.0,0.0,0.0,0.008,-0.112,-0.083,-1.0,-0.71,-1.476,-2.446
gesture1,Hello,0.0,0.0,0.0,0.0,0.006,-0.124,-0.104,-1.0,0.833,0.132,1.412
gesture1,Hello,0.0,0.0,0.0,0.0,0.004,-0.136,-0.112,-1.0,-0.608,-0.797,-1.38
gesture1,Hello,0.0,0.0,0.0,0.0,0.003,-0.155,-0.125,-1.0,-0.181,-0.159,0.909
gesture1,Hello,0.0,0.0,0.0,0.0,0.002,-0.17,-0.129,-1.0,0.133,-0.26,0.948
gesture1,Hello,0.0,0.0,0.0,0.0,0.002,-0.187,-0.141,-1.0,-1.121,-1.202,-1.938
gesture1,Hello,0.0,0.0,0.0,0.0,0.001,-0.207,-0.152,-1.0,0.587,0.709,1.611
gesture1,Hello,0.0,0.0,0.0,0.0,0.001,-0.224,-0.17,-1.0,-0.464,-0.663,-2.331
gesture1,Hello,0.0,0.0,0.0,0.0,0.001,-0.242,-0.184,-1.0,0.103,0.414,-0.17
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.256,-0.195,-1.0,0.441,0.622,0.602
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.264,-0.194,-1.0,0.744,-0.152,-1.735
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.265,-0.197,-1.0,0.967,1.095,0.859
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.261,-0.188,-1.0,-0.036,0.252,-1.651
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.257,-0.187,-1.0,0.204,1.359,0.039
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.248,-0.188,-1.0,1.614,0.453,-0.439
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.233,-0.178,-1.0,1.091,0.336,0.834
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.217,-0.173,-1.0,1.134,0.92,1.224
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.203,-0.162,-1.0,-0.662,0.607,-0.34
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.188,-0.15,-1.0,0.189,2.928,2.591
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.182,-0.131,-1.0,-0.59,0.639,-1.571
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.172,-0.113,-1.0,1.943,0.129,0.622
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.159,-0.09,-1.0,0.982,-0.866,-1.57
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.144,-0.077,-1.0,-0.705,-0.271,-2.375
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.13,-0.063,-1.0,-1.174,-0.153,-1.277
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.124,-0.059,-1.0,-1.023,-1.641,-2.155
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.121,-0.065,-1.0,0.494,-1.21,-0.614
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.119,-0.073,-1.0,-0.678,-0.854,-0.743
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.122,-0.086,-1.0,-0.685,-1.044,-1.024
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.128,-0.103,-1.0,0.18,-0.522,0.024
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.136,-0.119,-1.0,-0.267,0.646,0.528
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.148,-0.13,-1.0,0.02,0.248,-0.492
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.16,-0.138,-1.0,-0.79,0.669,-0.738
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.172,-0.146,-1.0,0.899,0.085,-0.31
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.183,-0.151,-1.0,-0.092,0.886,0.057
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.191,-0.158,-1.0,1.014,0.4,-1.014
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.192,-0.159,-1.0,1.712,1.229,0.488
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.185,-0.155,-1.0,0.451,1.102,-1.204
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.177,-0.15,-1.0,-0.105,1.854,0.772
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.169,-0.135,-1.0,-0.076,1.295,0.81
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.161,-0.12,-1.0,0.474,0.043,-0.861
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.154,-0.107,-1.0,0.175,0.606,0.688
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.149,-0.097,-1.0,0.125,0.038,-1.613
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.144,-0.09,-1.0,0.532,0.633,0.477
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.139,-0.085,-1.0,0.401,-0.613,-2.028
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.135,-0.081,-1.0,0.4,0.576,-0.023
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.127,-0.08,-1.0,0.977,-0.007,-0.89
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.119,-0.077,-1.0,0.092,0.364,-0.519
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.11,-0.076,-1.0,0.256,0.192,0.067
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.102,-0.069,-1.0,0.521,-0.244,-0.676
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.092,-0.068,-1.0,0.099,0.488,0.265
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.084,-0.064,-1.0,0.465,-0.275,-0.867
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.078,-0.063,-1.0,-0.951,1.207,0.614
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.077,-0.062,-1.0,-0.42,0.199,-1.498
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.079,-0.06,-1.0,-0.246,0.541,0.33
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.084,-0.055,-1.0,0.296,0.271,0.363
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.088,-0.052,-1.0,0.795,-0.632,-1.156
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.09,-0.05,-1.0,-0.149,0.429,0.629
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.093,-0.049,-1.0,0.482,-0.804,-2.152
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.095,-0.05,-1.0,0.154,0.518,1.419
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.097,-0.049,-1.0,0.528,-0.697,-2.683
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.097,-0.049,-1.0,-0.333,0.75,0.857
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.098,-0.046,-1.0,0.516,-0.562,-1.851
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.097,-0.044,-1.0,-0.396,0.645,0.261
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.096,-0.04,-1.0,0.736,-0.083,-0.095
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.093,-0.041,-1.0,-0.108,0.091,-1.019
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.09,-0.042,-1.0,0.909,0.11,0.783
gesture1,Hello,0.0,0.0,0.0,13.717,0.0,-0.086,-0.044,-1.0,0.229,-0.158,-0.763
gesture1,Hello,0.0,0.0,0.0,10.773,0.0,-0.082,-0.045,-1.0,0.343,0.103,0.058
gesture1,Hello,0.0,0.0,0.0,7.789,0.0,-0.077,-0.044,-1.0,0.14,0.086,-0.047
gesture1,Hello,0.0,0.0,0.0,5.398,0.0,-0.073,-0.044,-1.0,-0.061,0.052,-0.778
gesture1,Hello,0.0,0.0,0.0,3.425,0.0,-0.069,-0.046,-1.0,0.284,0.444,0.87
gesture1,Hello,0.0,0.0,0.0,1.747,0.0,-0.068,-0.044,-1.0,0.07,0.199,-0.285
gesture1,Hello,0.0,0.0,0.0,1.239,0.0,-0.067,-0.047,-1.0,-0.712,-0.071,-1.749
gesture1,Hello,0.0,0.0,0.0,0.879,0.0,-0.068,-0.048,-1.0,-0.061,0.952,1.489
gesture1,Hello,0.0,0.0,0.0,0.624,0.0,-0.072,-0.046,-1.0,-0.693,0.016,-2.888
gesture1,Hello,0.0,0.0,0.0,0.443,0.0,-0.076,-0.044,-1.0,0.131,0.583,1.094
gesture1,Hello,0.0,0.0,0.0,0.315,0.0,-0.081,-0.036,-1.0,0.35,0.015,0.113
gesture1,Hello,0.0,0.0,0.0,0.224,0.0,-0.081,-0.034,-1.0,0.043,-0.143,-1.801
gesture1,Hello,0.0,0.0,0.0,0.159,0.0,-0.083,-0.034,-1.0,0.776,0.349,1.802
gesture1,Hello,0.0,0.0,0.0,0.113,0.0,-0.086,-0.035,-1.0,0.074,-0.482,-2.283
gesture1,Hello,0.0,0.0,0.0,0.08,0.0,-0.086,-0.037,-1.0,0.041,0.769,0.476
gesture1,Hello,0.0,0.0,0.0,0.057,0.0,-0.087,-0.035,-1.0,0.421,0.361,-0.326
gesture1,Hello,0.0,0.0,0.0,0.041,0.0,-0.086,-0.035,-1.0,-0.2,1.313,0.512
gesture1,Hello,0.0,0.0,0.0,0.029,0.0,-0.085,-0.029,-1.0,-0.115,1.38,0.612
gesture1,Hello,0.0,0.0,0.0,0.021,0.0,-0.086,-0.023,-1.0,-0.551,0.934,0.605
gesture1,Hello,0.0,0.0,0.0,0.015,0.0,-0.087,-0.009,-1.0,0.537,0.447,0.444
gesture1,Hello,0.0,0.0,0.0,0.011,0.0,-0.084,0.0,-1.0,1.519,1.592,2.662
gesture1,Hello,0.0,0.0,0.0,0.008,0.0,-0.074,0.013,-1.0,0.836,0.158,0.172
gesture1,Hello,0.0,0.0,0.0,0.005,0.0,-0.066,0.025,-1.0,-0.488,0.032,-1.055
gesture1,Hello,0.0,0.0,0.0,0.004,0.0,-0.057,0.038,-1.0,0.397,0.495,1.024
gesture1,Hello,0.0,0.0,0.0,0.003,0.0,-0.05,0.051,-1.0,-0.849,-0.661,-2.33
gesture1,Hello,0.0,0.0,0.0,0.002,0.0,-0.049,0.055,-1.0,-0.147,-1.841,-3.743
gesture1,Hello,0.0,0.0,0.0,0.001,0.0,-0.047,0.051,-1.0,0.299,-1.237,0.545
gesture1,Hello,0.0,0.0,0.0,0.001,0.0,-0.048,0.041,-1.0,0.311,-1.911,-1.625
gesture1,Hello,0.0,0.0,0.0,0.001,0.0,-0.048,0.022,-1.0,-0.24,0.856,1.496
gesture1,Hello,0.0,0.0,0.0,0.001,0.0,-0.049,0.007,-1.0,-1.447,-0.665,-1.869
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.056,-0.012,-1.0,-0.772,0.139,0.953
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.066,-0.03,-1.0,-0.578,-0.612,-1.498
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.078,-0.05,-1.0,1.235,0.356,1.179
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.085,-0.057,-1.0,0.406,0.403,-0.552
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.09,-0.065,-1.0,-0.118,0.813,0.049
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.091,-0.064,-1.0,0.118,0.92,-0.058
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.093,-0.065,-1.0,0.459,0.427,-0.777
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.092,-0.062,-1.0,0.813,0.336,-0.568
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.091,-0.062,-1.0,0.44,-0.404,-1.222
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.086,-0.06,-1.0,0.517,0.162,0.198
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.081,-0.061,-1.0,-0.41,-0.103,-1.232
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.077,-0.063,-1.0,0.328,0.031,0.291
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.073,-0.06,-1.0,0.176,0.084,0.283
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.072,-0.061,-1.0,-0.071,-0.015,-0.635
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.07,-0.06,-1.0,0.295,0.618,0.889
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.07,-0.06,-1.0,-0.251,-0.242,-1.694
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.071,-0.061,-1.0,0.354,0.412,0.574
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.072,-0.06,-1.0,0.242,0.042,-0.709
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.072,-0.06,-1.0,-0.104,0.074,-0.759
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.073,-0.06,-1.0,0.33,0.278,0.394
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.074,-0.061,-1.0,-0.183,-0.11,-1.313
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.062,-1.0,0.68,0.495,0.817
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.061,-1.0,-0.049,0.039,-1.457
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.061,-1.0,-0.124,0.378,-0.279
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.059,-1.0,0.495,0.252,0.356
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.059,-1.0,-0.194,-0.132,-1.428
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.058,-1.0,-0.145,0.136,-0.737
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.077,-0.059,-1.0,0.402,0.174,-0.202
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.076,-0.059,-1.0,0.446,0.058,0.055
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.06,-1.0,0.119,0.112,-0.271
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.073,-0.06,-1.0,0.065,0.116,-0.36
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.072,-0.06,-1.0,0.135,0.137,-0.287
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.071,-0.06,-1.0,0.011,0.148,-0.418
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.07,-0.061,-1.0,0.06,0.131,-0.267
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.07,-0.062,-1.0,0.108,0.129,-0.265
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.07,-0.062,-1.0,-0.076,0.054,-0.302
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.071,-0.062,-1.0,0.029,0.113,-0.472
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.071,-0.062,-1.0,0.088,0.12,-0.338
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.072,-0.061,-1.0,0.153,0.136,-0.327
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.073,-0.062,-1.0,0.173,0.156,-0.334
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.074,-0.062,-1.0,0.1,0.132,-0.309
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.062,-1.0,0.172,0.132,-0.286
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.062,-1.0,0.168,0.136,-0.303
gesture1,Hello,0.0,0.0,0.0,0.0,0.0,-0.075,-0.062,-1.0,0.109,0.127,-0.322
